,IDs,esm2_t33_650M_UR50D,esm2_t36_3B_UR50D,esm2_t48_15B_UR50D,Subtypes
1938,esm2_t36_3B_UR50D_idx1938,0,1,0,esm2_t36_3B_UR50D
1939,esm2_t36_3B_UR50D_idx1939,0,1,0,esm2_t36_3B_UR50D
1940,esm2_t36_3B_UR50D_idx1940,0,1,0,esm2_t36_3B_UR50D
1941,esm2_t36_3B_UR50D_idx1941,0,1,0,esm2_t36_3B_UR50D
1942,esm2_t36_3B_UR50D_idx1942,0,1,0,esm2_t36_3B_UR50D
1943,esm2_t36_3B_UR50D_idx1943,0,1,0,esm2_t36_3B_UR50D
1944,esm2_t36_3B_UR50D_idx1944,0,1,0,esm2_t36_3B_UR50D
1945,esm2_t36_3B_UR50D_idx1945,0,1,0,esm2_t36_3B_UR50D
1946,esm2_t36_3B_UR50D_idx1946,0,1,0,esm2_t36_3B_UR50D
1947,esm2_t36_3B_UR50D_idx1947,0,1,0,esm2_t36_3B_UR50D
1948,esm2_t36_3B_UR50D_idx1948,0,1,0,esm2_t36_3B_UR50D
1949,esm2_t36_3B_UR50D_idx1949,0,1,0,esm2_t36_3B_UR50D
1950,esm2_t36_3B_UR50D_idx1950,0,1,0,esm2_t36_3B_UR50D
1951,esm2_t36_3B_UR50D_idx1951,0,1,0,esm2_t36_3B_UR50D
1952,esm2_t36_3B_UR50D_idx1952,0,1,0,esm2_t36_3B_UR50D
1953,esm2_t36_3B_UR50D_idx1953,0,1,0,esm2_t36_3B_UR50D
1954,esm2_t36_3B_UR50D_idx1954,0,1,0,esm2_t36_3B_UR50D
1955,esm2_t36_3B_UR50D_idx1955,0,1,0,esm2_t36_3B_UR50D
1956,esm2_t36_3B_UR50D_idx1956,0,1,0,esm2_t36_3B_UR50D
1957,esm2_t36_3B_UR50D_idx1957,0,1,0,esm2_t36_3B_UR50D
1958,esm2_t36_3B_UR50D_idx1958,0,1,0,esm2_t36_3B_UR50D
1959,esm2_t36_3B_UR50D_idx1959,0,1,0,esm2_t36_3B_UR50D
1960,esm2_t36_3B_UR50D_idx1960,0,1,0,esm2_t36_3B_UR50D
1961,esm2_t36_3B_UR50D_idx1961,0,1,0,esm2_t36_3B_UR50D
1962,esm2_t36_3B_UR50D_idx1962,0,1,0,esm2_t36_3B_UR50D
1963,esm2_t36_3B_UR50D_idx1963,0,1,0,esm2_t36_3B_UR50D
1964,esm2_t36_3B_UR50D_idx1964,0,1,0,esm2_t36_3B_UR50D
1965,esm2_t36_3B_UR50D_idx1965,0,1,0,esm2_t36_3B_UR50D
1966,esm2_t36_3B_UR50D_idx1966,0,1,0,esm2_t36_3B_UR50D
1967,esm2_t36_3B_UR50D_idx1967,0,1,0,esm2_t36_3B_UR50D
1968,esm2_t36_3B_UR50D_idx1968,0,1,0,esm2_t36_3B_UR50D
1969,esm2_t36_3B_UR50D_idx1969,0,1,0,esm2_t36_3B_UR50D
1970,esm2_t36_3B_UR50D_idx1970,0,1,0,esm2_t36_3B_UR50D
1971,esm2_t36_3B_UR50D_idx1971,0,1,0,esm2_t36_3B_UR50D
1972,esm2_t36_3B_UR50D_idx1972,0,1,0,esm2_t36_3B_UR50D
1973,esm2_t36_3B_UR50D_idx1973,0,1,0,esm2_t36_3B_UR50D
1974,esm2_t36_3B_UR50D_idx1974,0,1,0,esm2_t36_3B_UR50D
1975,esm2_t36_3B_UR50D_idx1975,0,1,0,esm2_t36_3B_UR50D
1976,esm2_t36_3B_UR50D_idx1976,0,1,0,esm2_t36_3B_UR50D
1977,esm2_t36_3B_UR50D_idx1977,0,1,0,esm2_t36_3B_UR50D
1978,esm2_t36_3B_UR50D_idx1978,0,1,0,esm2_t36_3B_UR50D
1979,esm2_t36_3B_UR50D_idx1979,0,1,0,esm2_t36_3B_UR50D
1980,esm2_t36_3B_UR50D_idx1980,0,1,0,esm2_t36_3B_UR50D
1981,esm2_t36_3B_UR50D_idx1981,0,1,0,esm2_t36_3B_UR50D
1982,esm2_t36_3B_UR50D_idx1982,0,1,0,esm2_t36_3B_UR50D
1983,esm2_t36_3B_UR50D_idx1983,0,1,0,esm2_t36_3B_UR50D
1984,esm2_t36_3B_UR50D_idx1984,0,1,0,esm2_t36_3B_UR50D
1985,esm2_t36_3B_UR50D_idx1985,0,1,0,esm2_t36_3B_UR50D
1986,esm2_t36_3B_UR50D_idx1986,0,1,0,esm2_t36_3B_UR50D
1987,esm2_t36_3B_UR50D_idx1987,0,1,0,esm2_t36_3B_UR50D
1988,esm2_t36_3B_UR50D_idx1988,0,1,0,esm2_t36_3B_UR50D
1989,esm2_t36_3B_UR50D_idx1989,0,1,0,esm2_t36_3B_UR50D
1990,esm2_t36_3B_UR50D_idx1990,0,1,0,esm2_t36_3B_UR50D
1991,esm2_t36_3B_UR50D_idx1991,0,1,0,esm2_t36_3B_UR50D
1992,esm2_t36_3B_UR50D_idx1992,0,1,0,esm2_t36_3B_UR50D
1993,esm2_t36_3B_UR50D_idx1993,0,1,0,esm2_t36_3B_UR50D
1994,esm2_t36_3B_UR50D_idx1994,0,1,0,esm2_t36_3B_UR50D
1995,esm2_t36_3B_UR50D_idx1995,0,1,0,esm2_t36_3B_UR50D
1996,esm2_t36_3B_UR50D_idx1996,0,1,0,esm2_t36_3B_UR50D
1997,esm2_t36_3B_UR50D_idx1997,0,1,0,esm2_t36_3B_UR50D
1998,esm2_t36_3B_UR50D_idx1998,0,1,0,esm2_t36_3B_UR50D
1999,esm2_t36_3B_UR50D_idx1999,0,1,0,esm2_t36_3B_UR50D
2000,esm2_t36_3B_UR50D_idx2000,0,1,0,esm2_t36_3B_UR50D
2001,esm2_t36_3B_UR50D_idx2001,0,1,0,esm2_t36_3B_UR50D
2002,esm2_t36_3B_UR50D_idx2002,0,1,0,esm2_t36_3B_UR50D
2003,esm2_t36_3B_UR50D_idx2003,0,1,0,esm2_t36_3B_UR50D
2004,esm2_t36_3B_UR50D_idx2004,0,1,0,esm2_t36_3B_UR50D
2005,esm2_t36_3B_UR50D_idx2005,0,1,0,esm2_t36_3B_UR50D
2006,esm2_t36_3B_UR50D_idx2006,0,1,0,esm2_t36_3B_UR50D
2007,esm2_t36_3B_UR50D_idx2007,0,1,0,esm2_t36_3B_UR50D
2008,esm2_t36_3B_UR50D_idx2008,0,1,0,esm2_t36_3B_UR50D
2009,esm2_t36_3B_UR50D_idx2009,0,1,0,esm2_t36_3B_UR50D
2010,esm2_t36_3B_UR50D_idx2010,0,1,0,esm2_t36_3B_UR50D
2011,esm2_t36_3B_UR50D_idx2011,0,1,0,esm2_t36_3B_UR50D
2012,esm2_t36_3B_UR50D_idx2012,0,1,0,esm2_t36_3B_UR50D
2013,esm2_t36_3B_UR50D_idx2013,0,1,0,esm2_t36_3B_UR50D
2014,esm2_t36_3B_UR50D_idx2014,0,1,0,esm2_t36_3B_UR50D
2015,esm2_t36_3B_UR50D_idx2015,0,1,0,esm2_t36_3B_UR50D
2016,esm2_t36_3B_UR50D_idx2016,0,1,0,esm2_t36_3B_UR50D
2017,esm2_t36_3B_UR50D_idx2017,0,1,0,esm2_t36_3B_UR50D
2018,esm2_t36_3B_UR50D_idx2018,0,1,0,esm2_t36_3B_UR50D
2019,esm2_t36_3B_UR50D_idx2019,0,1,0,esm2_t36_3B_UR50D
2020,esm2_t36_3B_UR50D_idx2020,0,1,0,esm2_t36_3B_UR50D
2021,esm2_t36_3B_UR50D_idx2021,0,1,0,esm2_t36_3B_UR50D
2022,esm2_t36_3B_UR50D_idx2022,0,1,0,esm2_t36_3B_UR50D
2023,esm2_t36_3B_UR50D_idx2023,0,1,0,esm2_t36_3B_UR50D
2024,esm2_t36_3B_UR50D_idx2024,0,1,0,esm2_t36_3B_UR50D
2025,esm2_t36_3B_UR50D_idx2025,0,1,0,esm2_t36_3B_UR50D
2026,esm2_t36_3B_UR50D_idx2026,0,1,0,esm2_t36_3B_UR50D
2027,esm2_t36_3B_UR50D_idx2027,0,1,0,esm2_t36_3B_UR50D
2028,esm2_t36_3B_UR50D_idx2028,0,1,0,esm2_t36_3B_UR50D
2029,esm2_t36_3B_UR50D_idx2029,0,1,0,esm2_t36_3B_UR50D
2030,esm2_t36_3B_UR50D_idx2030,0,1,0,esm2_t36_3B_UR50D
2031,esm2_t36_3B_UR50D_idx2031,0,1,0,esm2_t36_3B_UR50D
2032,esm2_t36_3B_UR50D_idx2032,0,1,0,esm2_t36_3B_UR50D
2033,esm2_t36_3B_UR50D_idx2033,0,1,0,esm2_t36_3B_UR50D
2034,esm2_t36_3B_UR50D_idx2034,0,1,0,esm2_t36_3B_UR50D
2035,esm2_t36_3B_UR50D_idx2035,0,1,0,esm2_t36_3B_UR50D
2036,esm2_t36_3B_UR50D_idx2036,0,1,0,esm2_t36_3B_UR50D
2037,esm2_t36_3B_UR50D_idx2037,0,1,0,esm2_t36_3B_UR50D
2038,esm2_t36_3B_UR50D_idx2038,0,1,0,esm2_t36_3B_UR50D
2039,esm2_t36_3B_UR50D_idx2039,0,1,0,esm2_t36_3B_UR50D
2040,esm2_t36_3B_UR50D_idx2040,0,1,0,esm2_t36_3B_UR50D
2041,esm2_t36_3B_UR50D_idx2041,0,1,0,esm2_t36_3B_UR50D
2042,esm2_t36_3B_UR50D_idx2042,0,1,0,esm2_t36_3B_UR50D
2043,esm2_t36_3B_UR50D_idx2043,0,1,0,esm2_t36_3B_UR50D
2044,esm2_t36_3B_UR50D_idx2044,0,1,0,esm2_t36_3B_UR50D
2045,esm2_t36_3B_UR50D_idx2045,0,1,0,esm2_t36_3B_UR50D
2046,esm2_t36_3B_UR50D_idx2046,0,1,0,esm2_t36_3B_UR50D
2047,esm2_t36_3B_UR50D_idx2047,0,1,0,esm2_t36_3B_UR50D
2048,esm2_t36_3B_UR50D_idx2048,0,1,0,esm2_t36_3B_UR50D
2049,esm2_t36_3B_UR50D_idx2049,0,1,0,esm2_t36_3B_UR50D
2050,esm2_t36_3B_UR50D_idx2050,0,1,0,esm2_t36_3B_UR50D
2051,esm2_t36_3B_UR50D_idx2051,0,1,0,esm2_t36_3B_UR50D
2052,esm2_t36_3B_UR50D_idx2052,0,1,0,esm2_t36_3B_UR50D
2053,esm2_t36_3B_UR50D_idx2053,0,1,0,esm2_t36_3B_UR50D
2054,esm2_t36_3B_UR50D_idx2054,0,1,0,esm2_t36_3B_UR50D
2055,esm2_t36_3B_UR50D_idx2055,0,1,0,esm2_t36_3B_UR50D
2056,esm2_t36_3B_UR50D_idx2056,0,1,0,esm2_t36_3B_UR50D
2057,esm2_t36_3B_UR50D_idx2057,0,1,0,esm2_t36_3B_UR50D
2058,esm2_t36_3B_UR50D_idx2058,0,1,0,esm2_t36_3B_UR50D
2059,esm2_t36_3B_UR50D_idx2059,0,1,0,esm2_t36_3B_UR50D
2060,esm2_t36_3B_UR50D_idx2060,0,1,0,esm2_t36_3B_UR50D
2061,esm2_t36_3B_UR50D_idx2061,0,1,0,esm2_t36_3B_UR50D
2062,esm2_t36_3B_UR50D_idx2062,0,1,0,esm2_t36_3B_UR50D
2063,esm2_t36_3B_UR50D_idx2063,0,1,0,esm2_t36_3B_UR50D
2064,esm2_t36_3B_UR50D_idx2064,0,1,0,esm2_t36_3B_UR50D
2065,esm2_t36_3B_UR50D_idx2065,0,1,0,esm2_t36_3B_UR50D
2066,esm2_t36_3B_UR50D_idx2066,0,1,0,esm2_t36_3B_UR50D
2067,esm2_t36_3B_UR50D_idx2067,0,1,0,esm2_t36_3B_UR50D
2068,esm2_t36_3B_UR50D_idx2068,0,1,0,esm2_t36_3B_UR50D
2069,esm2_t36_3B_UR50D_idx2069,0,1,0,esm2_t36_3B_UR50D
2070,esm2_t36_3B_UR50D_idx2070,0,1,0,esm2_t36_3B_UR50D
2071,esm2_t36_3B_UR50D_idx2071,0,1,0,esm2_t36_3B_UR50D
2072,esm2_t36_3B_UR50D_idx2072,0,1,0,esm2_t36_3B_UR50D
2073,esm2_t36_3B_UR50D_idx2073,0,1,0,esm2_t36_3B_UR50D
2074,esm2_t36_3B_UR50D_idx2074,0,1,0,esm2_t36_3B_UR50D
2075,esm2_t36_3B_UR50D_idx2075,0,1,0,esm2_t36_3B_UR50D
2076,esm2_t36_3B_UR50D_idx2076,0,1,0,esm2_t36_3B_UR50D
2077,esm2_t36_3B_UR50D_idx2077,0,1,0,esm2_t36_3B_UR50D
2078,esm2_t36_3B_UR50D_idx2078,0,1,0,esm2_t36_3B_UR50D
2079,esm2_t36_3B_UR50D_idx2079,0,1,0,esm2_t36_3B_UR50D
2080,esm2_t36_3B_UR50D_idx2080,0,1,0,esm2_t36_3B_UR50D
2081,esm2_t36_3B_UR50D_idx2081,0,1,0,esm2_t36_3B_UR50D
2082,esm2_t36_3B_UR50D_idx2082,0,1,0,esm2_t36_3B_UR50D
2083,esm2_t36_3B_UR50D_idx2083,0,1,0,esm2_t36_3B_UR50D
2084,esm2_t36_3B_UR50D_idx2084,0,1,0,esm2_t36_3B_UR50D
2085,esm2_t36_3B_UR50D_idx2085,0,1,0,esm2_t36_3B_UR50D
2086,esm2_t36_3B_UR50D_idx2086,0,1,0,esm2_t36_3B_UR50D
2087,esm2_t36_3B_UR50D_idx2087,0,1,0,esm2_t36_3B_UR50D
2088,esm2_t36_3B_UR50D_idx2088,0,1,0,esm2_t36_3B_UR50D
2089,esm2_t36_3B_UR50D_idx2089,0,1,0,esm2_t36_3B_UR50D
2090,esm2_t36_3B_UR50D_idx2090,0,1,0,esm2_t36_3B_UR50D
2091,esm2_t36_3B_UR50D_idx2091,0,1,0,esm2_t36_3B_UR50D
2092,esm2_t36_3B_UR50D_idx2092,0,1,0,esm2_t36_3B_UR50D
2093,esm2_t36_3B_UR50D_idx2093,0,1,0,esm2_t36_3B_UR50D
2094,esm2_t36_3B_UR50D_idx2094,0,1,0,esm2_t36_3B_UR50D
2095,esm2_t36_3B_UR50D_idx2095,0,1,0,esm2_t36_3B_UR50D
2096,esm2_t36_3B_UR50D_idx2096,0,1,0,esm2_t36_3B_UR50D
2097,esm2_t36_3B_UR50D_idx2097,0,1,0,esm2_t36_3B_UR50D
2098,esm2_t36_3B_UR50D_idx2098,0,1,0,esm2_t36_3B_UR50D
2099,esm2_t36_3B_UR50D_idx2099,0,1,0,esm2_t36_3B_UR50D
2100,esm2_t36_3B_UR50D_idx2100,0,1,0,esm2_t36_3B_UR50D
2101,esm2_t36_3B_UR50D_idx2101,0,1,0,esm2_t36_3B_UR50D
2102,esm2_t36_3B_UR50D_idx2102,0,1,0,esm2_t36_3B_UR50D
2103,esm2_t36_3B_UR50D_idx2103,0,1,0,esm2_t36_3B_UR50D
2104,esm2_t36_3B_UR50D_idx2104,0,1,0,esm2_t36_3B_UR50D
2105,esm2_t36_3B_UR50D_idx2105,0,1,0,esm2_t36_3B_UR50D
2106,esm2_t36_3B_UR50D_idx2106,0,1,0,esm2_t36_3B_UR50D
2107,esm2_t36_3B_UR50D_idx2107,0,1,0,esm2_t36_3B_UR50D
2108,esm2_t36_3B_UR50D_idx2108,0,1,0,esm2_t36_3B_UR50D
2109,esm2_t36_3B_UR50D_idx2109,0,1,0,esm2_t36_3B_UR50D
2110,esm2_t36_3B_UR50D_idx2110,0,1,0,esm2_t36_3B_UR50D
2111,esm2_t36_3B_UR50D_idx2111,0,1,0,esm2_t36_3B_UR50D
2112,esm2_t36_3B_UR50D_idx2112,0,1,0,esm2_t36_3B_UR50D
2113,esm2_t36_3B_UR50D_idx2113,0,1,0,esm2_t36_3B_UR50D
2114,esm2_t36_3B_UR50D_idx2114,0,1,0,esm2_t36_3B_UR50D
2115,esm2_t36_3B_UR50D_idx2115,0,1,0,esm2_t36_3B_UR50D
2116,esm2_t36_3B_UR50D_idx2116,0,1,0,esm2_t36_3B_UR50D
2117,esm2_t36_3B_UR50D_idx2117,0,1,0,esm2_t36_3B_UR50D
2118,esm2_t36_3B_UR50D_idx2118,0,1,0,esm2_t36_3B_UR50D
2119,esm2_t36_3B_UR50D_idx2119,0,1,0,esm2_t36_3B_UR50D
2120,esm2_t36_3B_UR50D_idx2120,0,1,0,esm2_t36_3B_UR50D
2121,esm2_t36_3B_UR50D_idx2121,0,1,0,esm2_t36_3B_UR50D
2122,esm2_t36_3B_UR50D_idx2122,0,1,0,esm2_t36_3B_UR50D
2123,esm2_t36_3B_UR50D_idx2123,0,1,0,esm2_t36_3B_UR50D
2124,esm2_t36_3B_UR50D_idx2124,0,1,0,esm2_t36_3B_UR50D
2125,esm2_t36_3B_UR50D_idx2125,0,1,0,esm2_t36_3B_UR50D
2126,esm2_t36_3B_UR50D_idx2126,0,1,0,esm2_t36_3B_UR50D
2127,esm2_t36_3B_UR50D_idx2127,0,1,0,esm2_t36_3B_UR50D
2128,esm2_t36_3B_UR50D_idx2128,0,1,0,esm2_t36_3B_UR50D
2129,esm2_t36_3B_UR50D_idx2129,0,1,0,esm2_t36_3B_UR50D
2130,esm2_t36_3B_UR50D_idx2130,0,1,0,esm2_t36_3B_UR50D
2131,esm2_t36_3B_UR50D_idx2131,0,1,0,esm2_t36_3B_UR50D
2132,esm2_t36_3B_UR50D_idx2132,0,1,0,esm2_t36_3B_UR50D
2133,esm2_t36_3B_UR50D_idx2133,0,1,0,esm2_t36_3B_UR50D
2134,esm2_t36_3B_UR50D_idx2134,0,1,0,esm2_t36_3B_UR50D
2135,esm2_t36_3B_UR50D_idx2135,0,1,0,esm2_t36_3B_UR50D
2136,esm2_t36_3B_UR50D_idx2136,0,1,0,esm2_t36_3B_UR50D
2137,esm2_t36_3B_UR50D_idx2137,0,1,0,esm2_t36_3B_UR50D
2138,esm2_t36_3B_UR50D_idx2138,0,1,0,esm2_t36_3B_UR50D
2139,esm2_t36_3B_UR50D_idx2139,0,1,0,esm2_t36_3B_UR50D
2140,esm2_t36_3B_UR50D_idx2140,0,1,0,esm2_t36_3B_UR50D
2141,esm2_t36_3B_UR50D_idx2141,0,1,0,esm2_t36_3B_UR50D
2142,esm2_t36_3B_UR50D_idx2142,0,1,0,esm2_t36_3B_UR50D
2143,esm2_t36_3B_UR50D_idx2143,0,1,0,esm2_t36_3B_UR50D
2144,esm2_t36_3B_UR50D_idx2144,0,1,0,esm2_t36_3B_UR50D
2145,esm2_t36_3B_UR50D_idx2145,0,1,0,esm2_t36_3B_UR50D
2146,esm2_t36_3B_UR50D_idx2146,0,1,0,esm2_t36_3B_UR50D
2147,esm2_t36_3B_UR50D_idx2147,0,1,0,esm2_t36_3B_UR50D
2148,esm2_t36_3B_UR50D_idx2148,0,1,0,esm2_t36_3B_UR50D
2149,esm2_t36_3B_UR50D_idx2149,0,1,0,esm2_t36_3B_UR50D
2150,esm2_t36_3B_UR50D_idx2150,0,1,0,esm2_t36_3B_UR50D
2151,esm2_t36_3B_UR50D_idx2151,0,1,0,esm2_t36_3B_UR50D
2152,esm2_t36_3B_UR50D_idx2152,0,1,0,esm2_t36_3B_UR50D
2153,esm2_t36_3B_UR50D_idx2153,0,1,0,esm2_t36_3B_UR50D
2154,esm2_t36_3B_UR50D_idx2154,0,1,0,esm2_t36_3B_UR50D
2155,esm2_t36_3B_UR50D_idx2155,0,1,0,esm2_t36_3B_UR50D
2156,esm2_t36_3B_UR50D_idx2156,0,1,0,esm2_t36_3B_UR50D
2157,esm2_t36_3B_UR50D_idx2157,0,1,0,esm2_t36_3B_UR50D
2158,esm2_t36_3B_UR50D_idx2158,0,1,0,esm2_t36_3B_UR50D
2159,esm2_t36_3B_UR50D_idx2159,0,1,0,esm2_t36_3B_UR50D
2160,esm2_t36_3B_UR50D_idx2160,0,1,0,esm2_t36_3B_UR50D
2161,esm2_t36_3B_UR50D_idx2161,0,1,0,esm2_t36_3B_UR50D
2162,esm2_t36_3B_UR50D_idx2162,0,1,0,esm2_t36_3B_UR50D
2163,esm2_t36_3B_UR50D_idx2163,0,1,0,esm2_t36_3B_UR50D
2164,esm2_t36_3B_UR50D_idx2164,0,1,0,esm2_t36_3B_UR50D
2165,esm2_t36_3B_UR50D_idx2165,0,1,0,esm2_t36_3B_UR50D
2166,esm2_t36_3B_UR50D_idx2166,0,1,0,esm2_t36_3B_UR50D
2167,esm2_t36_3B_UR50D_idx2167,0,1,0,esm2_t36_3B_UR50D
2168,esm2_t36_3B_UR50D_idx2168,0,1,0,esm2_t36_3B_UR50D
2169,esm2_t36_3B_UR50D_idx2169,0,1,0,esm2_t36_3B_UR50D
2170,esm2_t36_3B_UR50D_idx2170,0,1,0,esm2_t36_3B_UR50D
2171,esm2_t36_3B_UR50D_idx2171,0,1,0,esm2_t36_3B_UR50D
2172,esm2_t36_3B_UR50D_idx2172,0,1,0,esm2_t36_3B_UR50D
2173,esm2_t36_3B_UR50D_idx2173,0,1,0,esm2_t36_3B_UR50D
2174,esm2_t36_3B_UR50D_idx2174,0,1,0,esm2_t36_3B_UR50D
2175,esm2_t36_3B_UR50D_idx2175,0,1,0,esm2_t36_3B_UR50D
2176,esm2_t36_3B_UR50D_idx2176,0,1,0,esm2_t36_3B_UR50D
2177,esm2_t36_3B_UR50D_idx2177,0,1,0,esm2_t36_3B_UR50D
2178,esm2_t36_3B_UR50D_idx2178,0,1,0,esm2_t36_3B_UR50D
2179,esm2_t36_3B_UR50D_idx2179,0,1,0,esm2_t36_3B_UR50D
2180,esm2_t36_3B_UR50D_idx2180,0,1,0,esm2_t36_3B_UR50D
2181,esm2_t36_3B_UR50D_idx2181,0,1,0,esm2_t36_3B_UR50D
2182,esm2_t36_3B_UR50D_idx2182,0,1,0,esm2_t36_3B_UR50D
2183,esm2_t36_3B_UR50D_idx2183,0,1,0,esm2_t36_3B_UR50D
2184,esm2_t36_3B_UR50D_idx2184,0,1,0,esm2_t36_3B_UR50D
2185,esm2_t36_3B_UR50D_idx2185,0,1,0,esm2_t36_3B_UR50D
2186,esm2_t36_3B_UR50D_idx2186,0,1,0,esm2_t36_3B_UR50D
2187,esm2_t36_3B_UR50D_idx2187,0,1,0,esm2_t36_3B_UR50D
2188,esm2_t36_3B_UR50D_idx2188,0,1,0,esm2_t36_3B_UR50D
2189,esm2_t36_3B_UR50D_idx2189,0,1,0,esm2_t36_3B_UR50D
2190,esm2_t36_3B_UR50D_idx2190,0,1,0,esm2_t36_3B_UR50D
2191,esm2_t36_3B_UR50D_idx2191,0,1,0,esm2_t36_3B_UR50D
2192,esm2_t36_3B_UR50D_idx2192,0,1,0,esm2_t36_3B_UR50D
2193,esm2_t36_3B_UR50D_idx2193,0,1,0,esm2_t36_3B_UR50D
2194,esm2_t36_3B_UR50D_idx2194,0,1,0,esm2_t36_3B_UR50D
2195,esm2_t36_3B_UR50D_idx2195,0,1,0,esm2_t36_3B_UR50D
2196,esm2_t36_3B_UR50D_idx2196,0,1,0,esm2_t36_3B_UR50D
2197,esm2_t36_3B_UR50D_idx2197,0,1,0,esm2_t36_3B_UR50D
2198,esm2_t36_3B_UR50D_idx2198,0,1,0,esm2_t36_3B_UR50D
2199,esm2_t36_3B_UR50D_idx2199,0,1,0,esm2_t36_3B_UR50D
2200,esm2_t36_3B_UR50D_idx2200,0,1,0,esm2_t36_3B_UR50D
2201,esm2_t36_3B_UR50D_idx2201,0,1,0,esm2_t36_3B_UR50D
2202,esm2_t36_3B_UR50D_idx2202,0,1,0,esm2_t36_3B_UR50D
2203,esm2_t36_3B_UR50D_idx2203,0,1,0,esm2_t36_3B_UR50D
2204,esm2_t36_3B_UR50D_idx2204,0,1,0,esm2_t36_3B_UR50D
2205,esm2_t36_3B_UR50D_idx2205,0,1,0,esm2_t36_3B_UR50D
2206,esm2_t36_3B_UR50D_idx2206,0,1,0,esm2_t36_3B_UR50D
2207,esm2_t36_3B_UR50D_idx2207,0,1,0,esm2_t36_3B_UR50D
2208,esm2_t36_3B_UR50D_idx2208,0,1,0,esm2_t36_3B_UR50D
2209,esm2_t36_3B_UR50D_idx2209,0,1,0,esm2_t36_3B_UR50D
2210,esm2_t36_3B_UR50D_idx2210,0,1,0,esm2_t36_3B_UR50D
2211,esm2_t36_3B_UR50D_idx2211,0,1,0,esm2_t36_3B_UR50D
2212,esm2_t36_3B_UR50D_idx2212,0,1,0,esm2_t36_3B_UR50D
2213,esm2_t36_3B_UR50D_idx2213,0,1,0,esm2_t36_3B_UR50D
2214,esm2_t36_3B_UR50D_idx2214,0,1,0,esm2_t36_3B_UR50D
2215,esm2_t36_3B_UR50D_idx2215,0,1,0,esm2_t36_3B_UR50D
2216,esm2_t36_3B_UR50D_idx2216,0,1,0,esm2_t36_3B_UR50D
2217,esm2_t36_3B_UR50D_idx2217,0,1,0,esm2_t36_3B_UR50D
2218,esm2_t36_3B_UR50D_idx2218,0,1,0,esm2_t36_3B_UR50D
2219,esm2_t36_3B_UR50D_idx2219,0,1,0,esm2_t36_3B_UR50D
2220,esm2_t36_3B_UR50D_idx2220,0,1,0,esm2_t36_3B_UR50D
2221,esm2_t36_3B_UR50D_idx2221,0,1,0,esm2_t36_3B_UR50D
2222,esm2_t36_3B_UR50D_idx2222,0,1,0,esm2_t36_3B_UR50D
2223,esm2_t36_3B_UR50D_idx2223,0,1,0,esm2_t36_3B_UR50D
2224,esm2_t36_3B_UR50D_idx2224,0,1,0,esm2_t36_3B_UR50D
2225,esm2_t36_3B_UR50D_idx2225,0,1,0,esm2_t36_3B_UR50D
2226,esm2_t36_3B_UR50D_idx2226,0,1,0,esm2_t36_3B_UR50D
2227,esm2_t36_3B_UR50D_idx2227,0,1,0,esm2_t36_3B_UR50D
2228,esm2_t36_3B_UR50D_idx2228,0,1,0,esm2_t36_3B_UR50D
2229,esm2_t36_3B_UR50D_idx2229,0,1,0,esm2_t36_3B_UR50D
2230,esm2_t36_3B_UR50D_idx2230,0,1,0,esm2_t36_3B_UR50D
2231,esm2_t36_3B_UR50D_idx2231,0,1,0,esm2_t36_3B_UR50D
2232,esm2_t36_3B_UR50D_idx2232,0,1,0,esm2_t36_3B_UR50D
2233,esm2_t36_3B_UR50D_idx2233,0,1,0,esm2_t36_3B_UR50D
2234,esm2_t36_3B_UR50D_idx2234,0,1,0,esm2_t36_3B_UR50D
2235,esm2_t36_3B_UR50D_idx2235,0,1,0,esm2_t36_3B_UR50D
2236,esm2_t36_3B_UR50D_idx2236,0,1,0,esm2_t36_3B_UR50D
2237,esm2_t36_3B_UR50D_idx2237,0,1,0,esm2_t36_3B_UR50D
2238,esm2_t36_3B_UR50D_idx2238,0,1,0,esm2_t36_3B_UR50D
2239,esm2_t36_3B_UR50D_idx2239,0,1,0,esm2_t36_3B_UR50D
2240,esm2_t36_3B_UR50D_idx2240,0,1,0,esm2_t36_3B_UR50D
2241,esm2_t36_3B_UR50D_idx2241,0,1,0,esm2_t36_3B_UR50D
2242,esm2_t36_3B_UR50D_idx2242,0,1,0,esm2_t36_3B_UR50D
2243,esm2_t36_3B_UR50D_idx2243,0,1,0,esm2_t36_3B_UR50D
2244,esm2_t36_3B_UR50D_idx2244,0,1,0,esm2_t36_3B_UR50D
2245,esm2_t36_3B_UR50D_idx2245,0,1,0,esm2_t36_3B_UR50D
2246,esm2_t36_3B_UR50D_idx2246,0,1,0,esm2_t36_3B_UR50D
2247,esm2_t36_3B_UR50D_idx2247,0,1,0,esm2_t36_3B_UR50D
2248,esm2_t36_3B_UR50D_idx2248,0,1,0,esm2_t36_3B_UR50D
2249,esm2_t36_3B_UR50D_idx2249,0,1,0,esm2_t36_3B_UR50D
2250,esm2_t36_3B_UR50D_idx2250,0,1,0,esm2_t36_3B_UR50D
2251,esm2_t36_3B_UR50D_idx2251,0,1,0,esm2_t36_3B_UR50D
2252,esm2_t36_3B_UR50D_idx2252,0,1,0,esm2_t36_3B_UR50D
2253,esm2_t36_3B_UR50D_idx2253,0,1,0,esm2_t36_3B_UR50D
